"time_stamp","rssi","humidity","temperature","pressure","pm2.5_atm","pm2.5_cf_1","pm10.0_cf_1","sensor_id"
2022-11-24 17:56:43,-62,44,55,993.78,27.14,27.29,28.44,107560
2022-11-24 17:58:43,-62,45,54,993.22,26.96,27.18,28.165,107560
2022-11-24 18:00:43,-64,45,55,993.69,27.45,27.76,29.115,107560
2022-11-24 18:02:43,-63,45,55,993.63,26.945,27.085,28.2,107560
2022-11-24 18:04:43,-66,46,55,993.57,25.425,25.47,26.785,107560
2022-11-24 18:06:43,-58,46,55,993.33,26.615,26.69,27.765,107560
2022-11-24 18:08:43,-56,46,56,993.43,27.24,27.405,28.58,107560
2022-11-24 18:10:43,-59,47,55,993.43,24.705,24.705,25.995,107560
2022-11-24 18:12:43,-61,47,55,993.47,26.275,26.33,28.165,107560
2022-11-24 18:14:43,-60,48,56,993.33,24.825,24.85,25.86,107560
2022-11-24 18:16:43,-59,48,56,993.33,23.7,23.7,25.115,107560
2022-11-24 18:18:43,-59,49,56,993.36,24.62,24.63,25.42,107560
2022-11-24 18:20:43,-59,49,55,993.4,23.055,23.055,24.3,107560
2022-11-24 18:22:43,-58,49,56,993.33,23.905,23.905,24.95,107560
2022-11-24 18:24:43,-59,49,56,993.29,24.06,24.06,25.305,107560
2022-11-24 18:26:43,-58,49,56,993.3,23.455,23.465,24.89,107560
2022-11-24 18:28:43,-58,50,56,993.2,23.835,23.835,25.055,107560
2022-11-24 18:30:43,-60,50,56,993.22,25.845,25.99,26.555,107560
2022-11-24 18:32:43,-57,50,56,993.14,25.54,25.595,26.46,107560
2022-11-24 18:34:43,-57,49,56,993.24,25.71,25.765,26.9,107560
2022-11-24 18:36:43,-57,49,55,992.59,26.405,26.54,28.1,107560
2022-11-24 18:38:43,-58,50,56,993.12,26.4,26.4,27.85,107560
2022-11-24 18:40:43,-58,50,56,993.17,26.8,26.965,28.78,107560
2022-11-24 18:42:43,-55,49,56,992.66,28.03,28.2,29.49,107560
2022-11-24 18:44:43,-57,49,56,993.03,26.555,26.745,28.03,107560
2022-11-24 18:46:43,-57,49,56,993.03,27.82,27.995,29.405,107560
2022-11-24 18:48:43,-59,49,56,993.04,26.505,26.6,27.655,107560
2022-11-24 18:50:43,-58,49,56,992.98,27.92,28.365,29.43,107560
2022-11-24 18:52:43,-57,48,56,993.01,26.925,26.925,28,107560
2022-11-24 18:54:43,-60,49,56,992.86,27.795,27.925,29.1,107560
2022-11-24 18:56:43,-60,49,56,992.96,26.04,26.075,27.21,107560
2022-11-24 18:58:43,-59,49,56,992.88,25.39,25.405,26.73,107560
2022-11-24 19:00:43,-56,50,56,992.82,25.755,25.755,26.65,107560
2022-11-24 19:02:43,-59,50,56,992.92,25.88,26,27.18,107560
2022-11-24 19:04:43,-59,49,56,992.88,25.78,25.85,27.11,107560
2022-11-24 19:06:43,-59,49,56,992.74,27.24,27.45,28.445,107560
2022-11-24 19:08:43,-56,49,56,992.76,27.765,27.95,28.965,107560
2022-11-24 19:10:43,-57,49,56,992.66,27.93,28.28,29.53,107560
2022-11-24 19:12:43,-57,49,56,992.5,26.95,26.995,27.87,107560
2022-11-24 19:14:43,-57,49,56,992.49,26.87,27.105,28.16,107560
2022-11-24 19:16:43,-56,49,56,992.54,27.59,27.79,28.88,107560
2022-11-24 19:18:43,-55,48,57,992.48,27.865,28.09,28.905,107560
2022-11-24 19:20:43,-56,48,57,992.47,28.51,28.875,30.07,107560
2022-11-24 19:22:43,-55,48,57,992.41,29.305,29.83,30.905,107560
2022-11-24 19:24:43,-57,48,57,992.37,28.525,28.81,30.08,107560
2022-11-24 19:26:43,-59,48,56,992.44,29.315,29.835,31.61,107560
2022-11-24 19:28:44,-59,48,57,992.42,28.475,28.95,30.095,107560
2022-11-24 19:30:44,-57,48,57,992.49,29.2,29.905,31.855,107560
2022-11-24 19:32:44,-57,47,57,992.45,28.515,28.84,30.08,107560
2022-11-24 19:34:44,-57,47,57,992.4,28.01,28.165,29.735,107560
2022-11-24 19:36:44,-57,47,56,992.35,28.23,28.51,29.845,107560
2022-11-24 19:38:44,-56,48,57,992.28,26.77,26.845,28.215,107560
2022-11-24 19:40:44,-56,47,57,992.36,25.98,26.085,27.53,107560
2022-11-24 19:42:44,-56,47,56,991.96,27.33,27.565,28.66,107560
2022-11-24 19:44:44,-56,47,57,992.32,25.56,25.63,26.88,107560
2022-11-24 19:46:44,-57,47,57,992.3,25.93,25.93,26.985,107560
2022-11-24 19:48:44,-56,47,57,992.21,25.76,25.76,27.165,107560
2022-11-24 19:50:44,-58,47,57,992.17,25.045,25.055,25.91,107560
2022-11-24 19:52:44,-57,47,57,992.2,25.25,25.325,25.9,107560
2022-11-24 19:54:44,-57,47,57,992.25,25.425,25.425,26.495,107560
2022-11-24 19:56:44,-57,47,56,992.27,24.675,24.7,25.91,107560
2022-11-24 19:58:44,-57,47,57,992.31,25.74,25.765,26.96,107560
2022-11-24 20:00:44,-56,47,57,992.24,25.575,25.575,26.045,107560
2022-11-24 20:02:44,-56,47,57,992.13,24.895,24.895,25.71,107560
2022-11-24 20:04:44,-56,47,56,992.03,25.17,25.17,26.42,107560
2022-11-24 20:06:44,-59,47,57,992.12,24.585,24.72,25.325,107560
2022-11-24 20:08:44,-57,47,57,992,25.605,25.64,27.145,107560
2022-11-24 20:10:44,-60,47,57,991.94,23.89,23.89,24.47,107560
2022-11-24 20:12:44,-56,47,57,991.93,24.415,24.415,25.535,107560
2022-11-24 20:14:44,-55,47,57,991.99,26.02,26.02,27.47,107560
2022-11-24 20:16:44,-57,46,57,991.93,28.3,28.635,29.815,107560
2022-11-24 20:18:44,-56,46,57,991.95,27.965,28.32,29.9,107560
2022-11-24 20:20:44,-56,46,57,991.93,28.53,28.995,31.125,107560
2022-11-24 20:22:44,-56,46,56,991.14,28.88,29.36,31.19,107560
2022-11-24 20:24:44,-57,46,57,991.98,29.37,30.005,31.555,107560
2022-11-24 20:26:44,-57,46,57,991.98,28.695,29.175,30.16,107560
2022-11-24 20:28:44,-58,46,56,991.97,29.165,29.735,31.21,107560
2022-11-24 20:30:44,-57,47,56,992.11,29.62,30.45,31.83,107560
2022-11-24 20:32:45,-56,47,57,992.18,29.69,30.185,31.69,107560
2022-11-24 20:34:44,-56,48,56,992.2,30.235,31.26,32.685,107560
2022-11-24 20:36:44,-55,48,56,992.24,29.57,30.165,31.545,107560
2022-11-24 20:38:44,-57,48,56,992.3,29.66,30.365,31.595,107560
2022-11-24 20:40:44,-55,48,56,992.35,29.09,29.645,30.64,107560
2022-11-24 20:42:44,-55,48,56,992.27,28.215,28.485,30.475,107560
2022-11-24 20:44:44,-56,49,56,992.31,26.815,26.935,28.27,107560
2022-11-24 20:46:44,-57,50,56,992.34,25.06,25.06,26.105,107560
2022-11-24 20:48:45,-56,50,56,992.42,23.715,23.715,24.78,107560
2022-11-24 20:50:44,-59,50,56,992.5,22.265,22.265,23.4,107560
2022-11-24 20:52:44,-58,50,55,992.56,22.005,22.005,23.095,107560
2022-11-24 20:54:44,-57,50,56,992.51,22.64,22.64,23.25,107560
2022-11-24 20:56:44,-57,50,56,992.49,22.97,22.97,23.465,107560
2022-11-24 20:58:44,-56,50,56,992.43,23.055,23.055,23.835,107560
2022-11-24 21:00:44,-60,51,55,992.34,22.685,22.685,24.29,107560
2022-11-24 21:02:44,-59,51,55,992.43,24.17,24.17,24.945,107560
2022-11-24 21:04:44,-57,51,56,992.52,24.915,24.915,26.445,107560
2022-11-24 21:06:44,-56,51,55,992.52,26.155,26.305,27.66,107560
2022-11-24 21:08:45,-57,52,55,992.51,26.3,26.3,27.475,107560
2022-11-24 21:10:44,-61,52,55,992.61,25.195,25.195,26.57,107560
2022-11-24 21:12:44,-56,52,55,992.62,27.375,27.5,28.515,107560
2022-11-24 21:14:44,-60,52,55,992.63,27.85,28.11,29.545,107560
2022-11-24 21:16:44,-56,53,55,992.8,27.535,27.655,29.145,107560
2022-11-24 21:18:44,-58,53,55,992.78,25.79,25.845,27.175,107560
2022-11-24 21:20:44,-58,53,55,992.77,26.48,26.78,27.48,107560
2022-11-24 21:22:44,-59,53,55,992.74,28.625,28.91,30.175,107560
2022-11-24 21:24:44,-58,53,55,992.72,29.145,29.555,31.345,107560
2022-11-24 21:26:44,-57,53,55,992.71,29.375,29.795,30.99,107560
2022-11-24 21:28:45,-57,53,55,992.67,28.895,29.605,31.045,107560
2022-11-24 21:30:45,-57,53,54,992.65,29.605,30.315,31.335,107560
2022-11-24 21:32:45,-57,55,54,992.71,28.055,28.505,30.07,107560
2022-11-24 21:34:45,-57,54,54,992.73,28.945,29.36,30.425,107560
2022-11-24 21:36:45,-57,55,55,992.6,27.145,27.46,28.505,107560
2022-11-24 21:38:45,-56,55,55,992.51,28.46,28.69,30.135,107560
2022-11-24 21:40:45,-56,55,55,992.51,28.34,28.56,29.775,107560
2022-11-24 21:42:45,-55,55,54,992.55,28.54,28.985,29.885,107560
2022-11-24 21:44:45,-55,56,54,992.45,28.05,28.305,29.06,107560
2022-11-24 21:46:45,-57,56,54,992.41,27.32,27.665,28.475,107560
2022-11-24 21:48:45,-56,56,54,992.46,27.19,27.555,28.38,107560
2022-11-24 21:50:45,-57,56,54,992.48,27.56,27.82,28.795,107560
2022-11-24 21:52:45,-58,57,54,992.45,28.885,29.25,30.875,107560
2022-11-24 21:54:45,-57,57,54,992.53,27.645,27.845,29.76,107560
2022-11-24 21:56:45,-55,57,54,992.58,29.27,29.91,31.43,107560
2022-11-24 21:58:45,-57,56,53,992.13,26.905,27.07,28.435,107560
2022-11-24 22:00:45,-56,57,53,992.12,28.685,29.13,30.165,107560
2022-11-24 22:02:45,-56,57,54,992.58,29.305,29.89,30.505,107560
2022-11-24 22:04:45,-55,57,54,992.54,28.29,28.715,29.58,107560
2022-11-24 22:06:45,-59,56,54,992.51,29.945,30.75,32.57,107560
2022-11-24 22:08:45,-57,57,54,992.62,29.595,30.44,31.235,107560
2022-11-24 22:10:45,-57,57,54,992.7,29.565,30.22,31.41,107560
2022-11-24 22:12:45,-56,57,54,992.76,30.035,31.045,32.75,107560
2022-11-24 22:14:45,-59,57,54,992.77,30.955,32.19,33.56,107560
2022-11-24 22:16:45,-55,57,54,992.74,30.55,31.76,33.81,107560
2022-11-24 22:18:45,-56,57,54,992.73,30.505,31.44,33.31,107560
2022-11-24 22:20:45,-57,57,54,992.73,30.47,31.365,32.195,107560
2022-11-24 22:22:45,-62,57,54,992.72,31.52,33.04,34.66,107560
2022-11-24 22:24:45,-56,57,54,992.72,31.595,33.19,35.435,107560
2022-11-24 22:26:45,-56,58,54,992.74,31.14,32.4,33.71,107560
2022-11-24 22:28:45,-57,57,53,992.74,31.36,32.81,34.12,107560
2022-11-24 22:30:46,-55,58,54,992.83,30.84,32.09,33.11,107560
2022-11-24 22:32:46,-58,58,54,992.92,31.395,32.965,34.73,107560
2022-11-24 22:34:46,-57,58,54,992.91,31.425,32.785,33.88,107560
2022-11-24 22:36:46,-56,58,53,992.44,31.77,33.385,34.435,107560
2022-11-24 22:38:46,-55,58,53,992.77,31.93,33.775,34.935,107560
2022-11-24 22:40:46,-56,59,54,992.65,32.725,35.01,36.34,107560
2022-11-24 22:42:46,-58,59,54,992.54,31.125,32.885,34.045,107560
2022-11-24 22:44:46,-56,59,54,992.53,32.475,34.765,36.18,107560
2022-11-24 22:46:46,-59,58,54,992.6,31.98,33.785,35.455,107560
2022-11-24 22:48:47,-56,59,54,992.58,33.375,35.97,37.725,107560
2022-11-24 22:50:46,-55,59,54,992.57,32.915,35.315,36.57,107560
2022-11-24 22:52:46,-60,59,54,992.42,35.215,39.185,41.205,107560
2022-11-24 22:54:46,-56,59,54,992.43,33.615,36.435,37.795,107560
2022-11-24 22:56:46,-57,59,54,992.44,33.845,36.93,38.505,107560
2022-11-24 22:58:46,-58,59,54,992.46,34.085,37.155,39.23,107560
2022-11-24 23:00:46,-57,59,54,992.49,34.61,37.92,39.91,107560
2022-11-24 23:02:46,-58,59,54,992.4,35.33,39.36,41.02,107560
2022-11-24 23:04:46,-56,59,54,992.34,34.33,37.725,39.19,107560
2022-11-24 23:06:46,-57,59,54,992.33,35.675,40.13,41.725,107560
2022-11-24 23:08:46,-57,59,54,992.39,35.78,40.105,41.965,107560
2022-11-24 23:10:46,-54,59,54,992.34,35.595,39.84,41.68,107560
2022-11-24 23:12:46,-58,59,54,992.22,36.07,40.54,42.97,107560
2022-11-24 23:14:46,-57,59,54,992.19,35.905,40.34,42.18,107560
2022-11-24 23:16:46,-59,59,54,992.21,35.33,39.35,41.005,107560
2022-11-24 23:18:46,-56,59,54,992.27,35.465,39.72,41.605,107560
2022-11-24 23:20:46,-57,59,54,992.29,35.52,39.635,41.51,107560
2022-11-24 23:22:46,-54,59,54,992.25,36.065,40.655,42.085,107560
2022-11-24 23:24:46,-57,59,54,992.33,35.555,39.98,41.76,107560
2022-11-24 23:26:46,-55,59,54,992.39,36.43,41.265,43.23,107560
2022-11-24 23:28:46,-57,59,54,992.4,36.185,40.745,42.86,107560
2022-11-24 23:30:46,-59,59,54,992.37,36.64,41.69,43.49,107560
2022-11-24 23:32:46,-56,59,54,992.35,35.705,39.995,42.35,107560
2022-11-24 23:34:46,-60,59,54,992.45,36.02,40.455,41.69,107560
2022-11-24 23:36:46,-61,59,54,992.46,37.16,42.42,43.995,107560
2022-11-24 23:38:46,-55,59,54,992.46,36.835,41.83,44.03,107560
2022-11-24 23:40:53,-57,59,54,992.35,37,42.16,44,107560
2022-11-24 23:42:46,-57,59,54,992.34,38.32,44.455,46.71,107560
2022-11-24 23:44:46,-57,60,54,992.34,37.325,43.05,44.905,107560
2022-11-24 23:46:46,-56,60,54,992.26,37.22,42.61,45.415,107560
2022-11-24 23:48:46,-55,60,53,991.84,38.395,44.645,47.225,107560
2022-11-24 23:50:46,-54,60,54,992.37,37.795,43.675,45.59,107560
2022-11-24 23:52:46,-54,60,54,992.3,37.98,43.93,45.965,107560
2022-11-24 23:54:46,-57,60,54,992.29,38.55,45.08,46.745,107560
2022-11-24 23:56:46,-56,60,54,992.34,38.12,44.395,46.29,107560
2022-11-24 23:58:46,-55,60,54,992.39,38.18,44.2,46.215,107560
2022-11-25 00:00:52,-55,60,54,992.41,37.98,43.89,46.355,107560
2022-11-25 00:02:46,-55,60,54,992.45,37.645,43.19,45.3,107560
2022-11-25 00:04:46,-57,60,54,992.49,36.71,41.635,42.79,107560
2022-11-25 00:06:46,-57,60,53,992.48,37.445,43.14,45.51,107560
2022-11-25 00:08:46,-54,60,54,992.48,37.71,43.44,45.5,107560
2022-11-25 00:10:46,-55,60,54,992.42,37.505,43.295,45.74,107560
2022-11-25 00:12:46,-55,60,54,992.39,38.065,43.955,45.305,107560
2022-11-25 00:14:46,-56,60,54,992.27,38.385,44.735,47.535,107560
2022-11-25 00:16:46,-55,60,54,992.28,37.62,43.7,45.56,107560
2022-11-25 00:18:46,-58,61,54,992.4,38.24,44.515,46.395,107560
2022-11-25 00:20:46,-56,61,54,992.49,38.295,44.51,46.43,107560
2022-11-25 00:22:46,-57,61,54,992.53,38.525,44.935,47.665,107560
2022-11-25 00:24:46,-57,61,54,992.51,37.685,43.47,45.48,107560
2022-11-25 00:26:46,-58,61,54,992.55,37.965,44.035,45.67,107560
2022-11-25 00:28:47,-56,61,54,992.61,37.655,43.38,45.03,107560
2022-11-25 00:30:47,-58,61,54,992.68,38.75,45.255,47.655,107560
2022-11-25 00:32:47,-52,61,53,992.27,37.625,43.455,45.65,107560
2022-11-25 00:34:47,-55,61,54,992.62,38.095,44.18,45.26,107560
2022-11-25 00:36:47,-58,61,54,992.62,38.255,44.69,46.975,107560
2022-11-25 00:38:47,-59,61,54,992.64,38.23,44.52,46.43,107560
2022-11-25 00:40:47,-59,61,54,992.73,37.99,43.8,45.87,107560
2022-11-25 00:42:47,-57,61,54,992.8,38.205,44.465,46.635,107560
2022-11-25 00:44:47,-55,61,54,992.74,37.96,44.12,46.125,107560
2022-11-25 00:46:47,-54,61,54,992.76,37.73,43.505,46.05,107560
2022-11-25 00:48:47,-55,61,54,992.81,37.925,44.005,45.885,107560
2022-11-25 00:50:47,-54,62,53,992.77,37.74,43.77,45.205,107560
2022-11-25 00:52:47,-58,61,53,992.77,37.735,43.605,45.14,107560
2022-11-25 00:54:47,-55,62,53,992.77,38.445,44.915,46.175,107560
2022-11-25 00:56:47,-55,62,54,992.74,38.33,44.54,46.18,107560
2022-11-25 00:58:47,-55,62,54,992.76,37.66,43.31,44.905,107560
2022-11-25 01:00:47,-55,61,53,992.72,38.35,44.755,47.185,107560
2022-11-25 01:02:47,-57,62,54,992.62,38.87,45.725,46.81,107560
2022-11-25 01:04:47,-55,62,53,992.7,38.17,44.505,46.45,107560
2022-11-25 01:06:47,-54,62,54,992.65,38.68,45.27,46.99,107560
2022-11-25 01:08:47,-57,61,53,992.7,39.035,45.88,47.615,107560
2022-11-25 01:10:47,-56,62,54,992.65,38.385,44.73,46.5,107560
2022-11-25 01:12:47,-56,61,54,992.73,39.15,45.93,49.35,107560
2022-11-25 01:14:47,-55,62,54,992.75,38.485,45.015,46.725,107560
2022-11-25 01:16:47,-58,61,53,992.7,38.465,44.6,47.005,107560
2022-11-25 01:18:47,-55,62,54,992.69,38.905,45.835,48.025,107560
2022-11-25 01:20:47,-55,61,54,992.68,38.645,45.155,47.55,107560
2022-11-25 01:22:47,-55,61,54,992.65,39.41,46.615,48.95,107560
2022-11-25 01:24:47,-57,61,54,992.77,38.615,45.075,47.465,107560
2022-11-25 01:26:47,-55,61,53,992.3,39.175,46.46,47.49,107560
2022-11-25 01:28:47,-59,61,54,992.75,39.115,46.13,48.255,107560
2022-11-25 01:30:48,-56,61,54,992.69,38.75,45.555,47.61,107560
2022-11-25 01:32:48,-58,61,54,992.76,38.645,45.435,47.145,107560
2022-11-25 01:34:48,-55,61,54,992.67,38.885,45.565,47.985,107560
2022-11-25 01:36:48,-58,61,54,992.61,38.8,45.485,47.595,107560
2022-11-25 01:38:48,-56,61,54,992.64,39.055,45.89,47.225,107560
2022-11-25 01:40:48,-57,61,54,992.72,39.53,46.755,49.44,107560
2022-11-25 01:42:48,-55,61,54,992.67,38.23,44.34,46.06,107560
2022-11-25 01:44:48,-55,61,53,992.75,39.785,47.275,48.99,107560
2022-11-25 01:46:48,-58,62,53,992.22,39.59,46.865,48.755,107560
2022-11-25 01:48:48,-58,62,53,992.78,39.185,46.23,48.21,107560
2022-11-25 01:50:48,-56,62,54,992.72,38.95,45.95,48.06,107560
2022-11-25 01:52:48,-57,61,54,992.8,39.21,46.29,47.685,107560
2022-11-25 01:54:48,-57,61,53,992.74,38.705,45.26,47.07,107560
2022-11-25 01:56:48,-56,62,54,992.8,39.715,47.24,49.065,107560
2022-11-25 01:58:48,-60,61,53,992.77,39.12,46.14,47.565,107560
2022-11-25 02:00:48,-58,61,53,992.66,38.7,45.555,46.925,107560
2022-11-25 02:02:48,-56,62,54,992.76,38.935,45.68,46.99,107560
2022-11-25 02:04:48,-55,62,54,992.8,39.07,46.02,48.07,107560
2022-11-25 02:06:48,-57,61,53,992.78,39.29,46.395,49.11,107560
2022-11-25 02:08:48,-56,62,54,992.73,38.77,45.505,47.225,107560
2022-11-25 02:10:48,-56,62,53,992.22,39.06,46.055,49.25,107560
2022-11-25 02:12:48,-56,62,53,992.81,40.17,48.02,49.885,107560
2022-11-25 02:14:48,-56,62,53,992.85,39.55,47,48.13,107560
2022-11-25 02:16:48,-56,62,53,991.96,39.125,46.245,48.29,107560
2022-11-25 02:18:48,-57,61,53,992.26,39.615,46.89,48.645,107560
2022-11-25 02:20:48,-57,61,53,992.27,38.815,45.51,47.46,107560
2022-11-25 02:22:48,-59,62,53,992.78,38.615,45.115,46.795,107560
2022-11-25 02:24:48,-56,61,53,992.67,38.93,45.71,47.48,107560
2022-11-25 02:26:48,-55,62,53,992.71,37.72,43.65,45.39,107560
2022-11-25 02:28:48,-60,61,53,992.75,38.645,45.215,47.07,107560
2022-11-25 02:30:48,-55,61,54,992.76,38.84,45.655,47.765,107560
2022-11-25 02:32:48,-56,61,54,992.63,38.035,44.06,46.32,107560
2022-11-25 02:34:48,-56,61,54,992.75,37.59,43.2,44.48,107560
2022-11-25 02:36:48,-56,61,54,992.8,37.87,43.52,45.185,107560
2022-11-25 02:38:48,-59,60,53,992.83,38.11,44.35,45.56,107560
2022-11-25 02:40:48,-58,61,54,992.86,38.41,44.89,46.1,107560
2022-11-25 02:42:48,-56,61,54,992.81,37.545,43.19,45.385,107560
2022-11-25 02:44:48,-56,61,53,992.79,38.79,45.41,46.915,107560
2022-11-25 02:46:48,-56,61,54,992.78,37.41,43.105,44.68,107560
2022-11-25 02:48:48,-56,60,53,992.73,37.58,43.585,45.115,107560
2022-11-25 02:50:48,-59,61,54,992.78,38.535,44.67,46.78,107560
2022-11-25 02:52:48,-57,61,54,992.83,38.26,44.445,46.455,107560
2022-11-25 02:54:48,-57,61,54,992.78,37.44,42.98,44.46,107560
2022-11-25 02:56:48,-56,60,54,992.79,36.115,40.88,42.64,107560
2022-11-25 02:58:48,-55,61,54,992.8,36.97,42.155,43.64,107560
2022-11-25 03:00:48,-56,60,54,992.9,37.755,43.62,44.93,107560
2022-11-25 03:02:48,-58,60,54,992.87,37.105,42.42,43.935,107560
2022-11-25 03:04:48,-56,60,54,992.89,37.015,42.35,43.76,107560
2022-11-25 03:06:48,-58,61,54,992.87,35.86,40.225,41.525,107560
2022-11-25 03:08:48,-56,60,53,992.8,35.95,40.315,42.075,107560
2022-11-25 03:10:48,-56,61,54,992.9,35.485,39.755,41.505,107560
2022-11-25 03:12:48,-55,60,54,992.88,35.89,40.405,41.34,107560
2022-11-25 03:14:48,-57,60,54,992.88,34.855,38.65,39.975,107560
2022-11-25 03:16:48,-57,60,54,992.85,35.345,39.395,41.865,107560
2022-11-25 03:18:48,-60,60,54,992.87,36.385,41.415,43.82,107560
2022-11-25 03:20:48,-60,60,54,992.8,36.84,41.905,43.7,107560
2022-11-25 03:22:48,-58,59,54,992.82,35.51,39.71,40.96,107560
2022-11-25 03:24:48,-56,60,54,992.8,35.135,38.975,39.9,107560
2022-11-25 03:26:48,-55,59,54,992.77,35.505,39.42,40.865,107560
2022-11-25 03:28:49,-57,60,54,992.77,34.83,38.44,40.38,107560
2022-11-25 03:30:49,-57,60,54,992.83,34.59,38.265,40.005,107560
2022-11-25 03:32:49,-58,59,54,992.89,35.245,39.42,41.01,107560
2022-11-25 03:34:49,-57,59,54,992.86,36.07,40.515,41.4,107560
2022-11-25 03:36:49,-57,59,54,992.85,35.655,40.035,41.355,107560
2022-11-25 03:38:49,-55,59,54,992.88,35.26,39.235,40.355,107560
2022-11-25 03:40:49,-56,59,54,992.86,35.51,39.79,40.85,107560
2022-11-25 03:42:49,-57,59,54,992.89,35.505,39.895,41.415,107560
2022-11-25 03:44:49,-57,59,54,992.83,35.615,40.05,41.46,107560
2022-11-25 03:46:49,-58,59,54,992.92,35.625,39.835,41.505,107560
2022-11-25 03:48:49,-57,59,54,992.89,35.745,40.13,42.02,107560
2022-11-25 03:50:49,-57,59,54,992.82,35.93,40.335,41.985,107560
2022-11-25 03:52:49,-57,59,54,992.76,35.905,40.405,42.43,107560
2022-11-25 03:54:49,-57,59,54,992.65,35.685,39.985,41.355,107560
2022-11-25 03:56:49,-58,59,54,992.6,36.33,40.975,42.655,107560
2022-11-25 03:58:49,-56,59,54,992.72,36.865,41.84,43.29,107560
2022-11-25 04:00:49,-57,59,54,992.76,36.885,41.785,43.35,107560
2022-11-25 04:02:49,-56,59,54,992.77,36.05,40.565,41.73,107560
2022-11-25 04:04:49,-56,59,54,992.78,35.785,40.18,41.89,107560
2022-11-25 04:06:49,-56,59,54,992.81,36.28,40.965,42.5,107560
2022-11-25 04:08:49,-55,58,54,992.87,36.295,41.2,43.285,107560
2022-11-25 04:10:49,-55,59,54,992.89,35.54,39.895,41.44,107560
2022-11-25 04:12:49,-56,59,54,992.92,35.7,39.925,41.545,107560
2022-11-25 04:14:49,-58,59,54,992.82,36.38,41.24,42.72,107560
2022-11-25 04:16:49,-54,59,54,992.85,36.13,40.78,42.435,107560
2022-11-25 04:18:49,-57,59,54,992.78,36,40.575,42.155,107560
2022-11-25 04:20:49,-60,59,54,992.78,36.43,41.05,43.125,107560
2022-11-25 04:22:49,-57,59,54,992.84,35.99,40.39,42.18,107560
2022-11-25 04:24:49,-57,59,53,992.41,36.885,42.025,43.69,107560
2022-11-25 04:26:49,-53,59,54,992.8,36.19,40.805,42.03,107560
2022-11-25 04:28:49,-57,59,54,992.92,36.02,40.365,42.125,107560
2022-11-25 04:30:49,-57,59,54,992.86,37.16,42.47,44.275,107560
2022-11-25 04:32:49,-57,59,54,992.89,35.74,39.985,42.155,107560
2022-11-25 04:34:49,-59,59,54,992.98,36.51,41.44,43.49,107560
2022-11-25 04:36:49,-61,59,53,992.33,36.185,40.72,42.315,107560
2022-11-25 04:38:49,-56,59,53,992.78,35.495,39.86,41.445,107560
2022-11-25 04:40:49,-59,59,53,992.84,35.04,38.83,40.57,107560
2022-11-25 04:42:49,-56,59,53,992.8,35.315,39.32,40.57,107560
2022-11-25 04:44:49,-58,59,53,992.3,36.2,40.72,41.505,107560
2022-11-25 04:46:49,-59,59,53,992.92,34.415,37.755,39.025,107560
2022-11-25 04:48:49,-55,59,53,992.98,34.23,37.52,39.285,107560
2022-11-25 04:50:49,-57,59,53,992.98,34.125,37.345,38.745,107560
2022-11-25 04:52:49,-58,59,53,993.06,34.095,37.255,38.205,107560
2022-11-25 04:54:49,-61,59,53,993.06,33.955,37.165,38.755,107560
2022-11-25 04:56:49,-55,59,53,993.08,33.43,36.1,37.605,107560
2022-11-25 04:58:49,-58,59,53,993.04,32.68,35.115,37.165,107560
2022-11-25 05:00:49,-57,60,53,993.04,33.655,36.675,37.515,107560
2022-11-25 05:02:49,-56,59,53,993.06,34.095,37.235,38.715,107560
2022-11-25 05:04:49,-56,59,53,993.1,32.43,34.575,35.61,107560
2022-11-25 05:06:49,-56,60,53,993.09,34.03,37.1,38.765,107560
2022-11-25 05:08:49,-57,59,53,993.11,33.15,35.8,37.045,107560
2022-11-25 05:10:49,-57,59,53,993.18,33.38,36.12,38.505,107560
2022-11-25 05:12:49,-59,59,53,993.22,33.04,35.63,37.115,107560
2022-11-25 05:14:49,-55,59,53,993.28,33.79,36.69,38.265,107560
2022-11-25 05:16:49,-56,59,53,993.32,33.42,36.125,37.23,107560
2022-11-25 05:18:49,-58,59,53,993.39,33.73,36.685,38.01,107560
2022-11-25 05:20:49,-59,59,53,993.41,33.805,36.82,37.76,107560
2022-11-25 05:22:49,-55,59,53,993.46,33.02,35.495,37.535,107560
2022-11-25 05:24:49,-61,59,53,993.5,33.47,36.29,37.6,107560
2022-11-25 05:26:49,-60,59,53,993.39,33.525,36.5,37.805,107560
2022-11-25 05:28:50,-57,58,53,992.94,33.24,36.05,37.08,107560
2022-11-25 05:30:50,-58,58,53,993.41,33.41,36.195,38.14,107560
2022-11-25 05:32:50,-57,58,53,993.33,32.185,34.41,36.095,107560
2022-11-25 05:34:50,-61,58,53,993.31,33.34,36.16,37.225,107560
2022-11-25 05:36:50,-60,58,53,993.35,33.515,36.15,37.885,107560
2022-11-25 05:38:53,-57,58,53,993.42,33.16,35.655,36.575,107560
2022-11-25 05:40:50,-57,58,53,993.45,32.315,34.295,36.18,107560
2022-11-25 05:42:50,-56,58,53,993.47,33.795,36.73,37.835,107560
2022-11-25 05:44:50,-57,58,53,993.46,33.05,35.615,37.5,107560
2022-11-25 05:46:50,-56,58,52,993,33.73,36.805,39.045,107560
2022-11-25 05:48:50,-55,58,53,993.44,32.825,35.245,36.215,107560
